timestamp,open,high,low,close,volume,symbol,pump_time,is_pump,is_pump_window
1571932800000,5.665e-05,5.665e-05,5.656e-05,5.656e-05,1849.0,NEBL,2019-11-05 16:00:00,False,False
1571932860000,5.656e-05,5.656e-05,5.656e-05,5.656e-05,0.0,NEBL,2019-11-05 16:00:00,False,False
1571932920000,5.656e-05,5.656e-05,5.656e-05,5.656e-05,0.0,NEBL,2019-11-05 16:00:00,False,False
1571932980000,5.656e-05,5.656e-05,5.656e-05,5.656e-05,0.0,NEBL,2019-11-05 16:00:00,False,False
1571933040000,5.656e-05,5.656e-05,5.656e-05,5.656e-05,0.0,NEBL,2019-11-05 16:00:00,False,False
1571933100000,5.656e-05,5.656e-05,5.656e-05,5.656e-05,0.0,NEBL,2019-11-05 16:00:00,False,False
1571933160000,5.666e-05,5.667e-05,5.666e-05,5.667e-05,237.0,NEBL,2019-11-05 16:00:00,False,False
1571933220000,5.667e-05,5.667e-05,5.667e-05,5.667e-05,0.0,NEBL,2019-11-05 16:00:00,False,False
1571933280000,5.667e-05,5.667e-05,5.667e-05,5.667e-05,0.0,NEBL,2019-11-05 16:00:00,False,False
1571933340000,5.667e-05,5.667e-05,5.667e-05,5.667e-05,0.0,NEBL,2019-11-05 16:00:00,False,False
1571933400000,5.667e-05,5.667e-05,5.667e-05,5.667e-05,0.0,NEBL,2019-11-05 16:00:00,False,False
1571933460000,5.667e-05,5.667e-05,5.667e-05,5.667e-05,0.0,NEBL,2019-11-05 16:00:00,False,False
1571933520000,5.667e-05,5.667e-05,5.667e-05,5.667e-05,0.0,NEBL,2019-11-05 16:00:00,False,False
1571933580000,5.667e-05,5.667e-05,5.667e-05,5.667e-05,0.0,NEBL,2019-11-05 16:00:00,False,False
1571933640000,5.667e-05,5.667e-05,5.667e-05,5.667e-05,0.0,NEBL,2019-11-05 16:00:00,False,False
1571933700000,5.667e-05,5.667e-05,5.667e-05,5.667e-05,0.0,NEBL,2019-11-05 16:00:00,False,False
1571933760000,5.667e-05,5.667e-05,5.667e-05,5.667e-05,0.0,NEBL,2019-11-05 16:00:00,False,False
1571933820000,5.667e-05,5.667e-05,5.667e-05,5.667e-05,0.0,NEBL,2019-11-05 16:00:00,False,False
1571933880000,5.667e-05,5.667e-05,5.667e-05,5.667e-05,0.0,NEBL,2019-11-05 16:00:00,False,False
