timestamp,open,high,low,close,volume,symbol,pump_time,is_pump,is_pump_window
1559919600000,5.24e-06,5.24e-06,5.24e-06,5.24e-06,10961.0,REN,2019-06-19 15:00:00,False,False
1559919660000,5.24e-06,5.24e-06,5.24e-06,5.24e-06,0.0,REN,2019-06-19 15:00:00,False,False
1559919720000,5.24e-06,5.24e-06,5.24e-06,5.24e-06,0.0,REN,2019-06-19 15:00:00,False,False
1559919780000,5.24e-06,5.24e-06,5.24e-06,5.24e-06,0.0,REN,2019-06-19 15:00:00,False,False
1559919840000,5.25e-06,5.25e-06,5.22e-06,5.25e-06,42504.0,REN,2019-06-19 15:00:00,False,False
1559919900000,5.25e-06,5.25e-06,5.25e-06,5.25e-06,0.0,REN,2019-06-19 15:00:00,False,False
1559919960000,5.22e-06,5.22e-06,5.22e-06,5.22e-06,4975.0,REN,2019-06-19 15:00:00,False,False
1559920020000,5.23e-06,5.23e-06,5.23e-06,5.23e-06,959.0,REN,2019-06-19 15:00:00,False,False
1559920080000,5.23e-06,5.23e-06,5.23e-06,5.23e-06,0.0,REN,2019-06-19 15:00:00,False,False
1559920140000,5.23e-06,5.23e-06,5.23e-06,5.23e-06,0.0,REN,2019-06-19 15:00:00,False,False
1559920200000,5.23e-06,5.23e-06,5.23e-06,5.23e-06,5747.0,REN,2019-06-19 15:00:00,False,False
1559920260000,5.23e-06,5.23e-06,5.23e-06,5.23e-06,0.0,REN,2019-06-19 15:00:00,False,False
1559920320000,5.23e-06,5.23e-06,5.23e-06,5.23e-06,0.0,REN,2019-06-19 15:00:00,False,False
1559920380000,5.23e-06,5.23e-06,5.23e-06,5.23e-06,0.0,REN,2019-06-19 15:00:00,False,False
1559920440000,5.23e-06,5.23e-06,5.23e-06,5.23e-06,0.0,REN,2019-06-19 15:00:00,False,False
1559920500000,5.23e-06,5.23e-06,5.23e-06,5.23e-06,473.0,REN,2019-06-19 15:00:00,False,False
1559920560000,5.23e-06,5.23e-06,5.23e-06,5.23e-06,0.0,REN,2019-06-19 15:00:00,False,False
1559920620000,5.22e-06,5.22e-06,5.22e-06,5.22e-06,1877.0,REN,2019-06-19 15:00:00,False,False
1559920680000,5.22e-06,5.22e-06,5.22e-06,5.22e-06,0.0,REN,2019-06-19 15:00:00,False,False
1559920740000,5.22e-06,5.22e-06,5.22e-06,5.22e-06,0.0,REN,2019-06-19 15:00:00,False,False
1559920800000,5.22e-06,5.22e-06,5.22e-06,5.22e-06,0.0,REN,2019-06-19 15:00:00,False,False
1559920860000,5.23e-06,5.23e-06,5.23e-06,5.23e-06,11102.0,REN,2019-06-19 15:00:00,False,False
1559920920000,5.24e-06,5.24e-06,5.24e-06,5.24e-06,1542.0,REN,2019-06-19 15:00:00,False,False
1559920980000,5.24e-06,5.24e-06,5.24e-06,5.24e-06,0.0,REN,2019-06-19 15:00:00,False,False
1559921040000,5.23e-06,5.23e-06,5.23e-06,5.23e-06,3527.0,REN,2019-06-19 15:00:00,False,False
1559921100000,5.23e-06,5.23e-06,5.23e-06,5.23e-06,0.0,REN,2019-06-19 15:00:00,False,False
1559921160000,5.23e-06,5.23e-06,5.23e-06,5.23e-06,0.0,REN,2019-06-19 15:00:00,False,False
