timestamp,open,high,low,close,volume,symbol,pump_time,is_pump,is_pump_window
1535643000000,6.877e-05,6.881e-05,6.877e-05,6.88e-05,1659.0,ICN,2018-09-11 15:30:00,False,False
1535643060000,6.882e-05,6.882e-05,6.88e-05,6.882e-05,218.0,ICN,2018-09-11 15:30:00,False,False
1535643120000,6.882e-05,6.882e-05,6.882e-05,6.882e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535643180000,6.883e-05,6.883e-05,6.882e-05,6.882e-05,755.0,ICN,2018-09-11 15:30:00,False,False
1535643240000,6.883e-05,6.883e-05,6.883e-05,6.883e-05,725.0,ICN,2018-09-11 15:30:00,False,False
1535643300000,6.883e-05,6.883e-05,6.883e-05,6.883e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535643360000,6.883e-05,6.883e-05,6.883e-05,6.883e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535643420000,6.883e-05,6.883e-05,6.883e-05,6.883e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535643480000,6.883e-05,6.883e-05,6.883e-05,6.883e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535643540000,6.883e-05,6.883e-05,6.883e-05,6.883e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535643600000,6.883e-05,6.883e-05,6.883e-05,6.883e-05,221.0,ICN,2018-09-11 15:30:00,False,False
1535643660000,6.88e-05,6.88e-05,6.88e-05,6.88e-05,378.0,ICN,2018-09-11 15:30:00,False,False
1535643720000,6.88e-05,6.88e-05,6.88e-05,6.88e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535643780000,6.88e-05,6.88e-05,6.88e-05,6.88e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535643840000,6.88e-05,6.88e-05,6.88e-05,6.88e-05,1.0,ICN,2018-09-11 15:30:00,False,False
1535643900000,6.88e-05,6.88e-05,6.88e-05,6.88e-05,695.0,ICN,2018-09-11 15:30:00,False,False
1535643960000,6.88e-05,6.88e-05,6.88e-05,6.88e-05,1738.0,ICN,2018-09-11 15:30:00,False,False
1535644020000,6.88e-05,6.88e-05,6.88e-05,6.88e-05,8.0,ICN,2018-09-11 15:30:00,False,False
1535644080000,6.88e-05,6.88e-05,6.88e-05,6.88e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535644140000,6.88e-05,6.88e-05,6.88e-05,6.88e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535644200000,6.88e-05,6.88e-05,6.88e-05,6.88e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535644260000,6.883e-05,6.883e-05,6.883e-05,6.883e-05,2967.0,ICN,2018-09-11 15:30:00,False,False
1535644320000,6.883e-05,6.883e-05,6.883e-05,6.883e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535644380000,6.883e-05,6.883e-05,6.883e-05,6.883e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535644440000,6.883e-05,6.883e-05,6.883e-05,6.883e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535644500000,6.883e-05,6.883e-05,6.883e-05,6.883e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535644560000,6.883e-05,6.883e-05,6.883e-05,6.883e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535644620000,6.88e-05,6.88e-05,6.88e-05,6.88e-05,235.0,ICN,2018-09-11 15:30:00,False,False
1535644680000,6.88e-05,6.88e-05,6.88e-05,6.88e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535644740000,6.88e-05,6.88e-05,6.88e-05,6.88e-05,861.0,ICN,2018-09-11 15:30:00,False,False
1535644800000,6.883e-05,6.89e-05,6.88e-05,6.89e-05,1378.0,ICN,2018-09-11 15:30:00,False,False
1535644860000,6.888e-05,6.888e-05,6.888e-05,6.888e-05,11.0,ICN,2018-09-11 15:30:00,False,False
1535644920000,6.888e-05,6.888e-05,6.888e-05,6.888e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535644980000,6.888e-05,6.888e-05,6.888e-05,6.888e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535645040000,6.888e-05,6.888e-05,6.88e-05,6.88e-05,333.0,ICN,2018-09-11 15:30:00,False,False
1535645100000,6.88e-05,6.88e-05,6.88e-05,6.88e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535645160000,6.88e-05,6.88e-05,6.88e-05,6.88e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535645220000,6.88e-05,6.88e-05,6.88e-05,6.88e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535645280000,6.88e-05,6.88e-05,6.88e-05,6.88e-05,946.0,ICN,2018-09-11 15:30:00,False,False
1535645340000,6.834e-05,6.834e-05,6.789e-05,6.833e-05,536.0,ICN,2018-09-11 15:30:00,False,False
1535645400000,6.833e-05,6.833e-05,6.833e-05,6.833e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535645460000,6.833e-05,6.833e-05,6.833e-05,6.833e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535645520000,6.833e-05,6.833e-05,6.833e-05,6.833e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535645580000,6.833e-05,6.833e-05,6.833e-05,6.833e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535645640000,6.833e-05,6.833e-05,6.833e-05,6.833e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535645700000,6.833e-05,6.833e-05,6.833e-05,6.833e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535645760000,6.833e-05,6.833e-05,6.833e-05,6.833e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535645820000,6.833e-05,6.833e-05,6.833e-05,6.833e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535645880000,6.833e-05,6.833e-05,6.833e-05,6.833e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535645940000,6.804e-05,6.804e-05,6.796e-05,6.796e-05,220.0,ICN,2018-09-11 15:30:00,False,False
1535646000000,6.796e-05,6.796e-05,6.796e-05,6.796e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535646060000,6.796e-05,6.796e-05,6.796e-05,6.796e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535646120000,6.796e-05,6.796e-05,6.796e-05,6.796e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535646180000,6.796e-05,6.796e-05,6.796e-05,6.796e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535646240000,6.796e-05,6.796e-05,6.796e-05,6.796e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535646300000,6.796e-05,6.796e-05,6.796e-05,6.796e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535646360000,6.796e-05,6.796e-05,6.796e-05,6.796e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535646420000,6.83e-05,6.83e-05,6.83e-05,6.83e-05,44.0,ICN,2018-09-11 15:30:00,False,False
1535646480000,6.83e-05,6.83e-05,6.83e-05,6.83e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535646540000,6.83e-05,6.83e-05,6.83e-05,6.83e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535646600000,6.83e-05,6.83e-05,6.83e-05,6.83e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535646660000,6.83e-05,6.83e-05,6.83e-05,6.83e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535646720000,6.805e-05,6.805e-05,6.783e-05,6.783e-05,118.0,ICN,2018-09-11 15:30:00,False,False
1535646780000,6.783e-05,6.783e-05,6.783e-05,6.783e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535646840000,6.783e-05,6.783e-05,6.783e-05,6.783e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535646900000,6.783e-05,6.783e-05,6.783e-05,6.783e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535646960000,6.783e-05,6.783e-05,6.783e-05,6.783e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535647020000,6.783e-05,6.783e-05,6.783e-05,6.783e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535647080000,6.783e-05,6.783e-05,6.783e-05,6.783e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535647140000,6.783e-05,6.783e-05,6.783e-05,6.783e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535647200000,6.783e-05,6.783e-05,6.783e-05,6.783e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535647260000,6.783e-05,6.783e-05,6.783e-05,6.783e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535647320000,6.783e-05,6.783e-05,6.783e-05,6.783e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535647380000,6.784e-05,6.784e-05,6.784e-05,6.784e-05,137.0,ICN,2018-09-11 15:30:00,False,False
1535647440000,6.784e-05,6.784e-05,6.784e-05,6.784e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535647500000,6.784e-05,6.784e-05,6.784e-05,6.784e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535647560000,6.784e-05,6.784e-05,6.784e-05,6.784e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535647620000,6.784e-05,6.784e-05,6.784e-05,6.784e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535647680000,6.818e-05,6.818e-05,6.818e-05,6.818e-05,3.0,ICN,2018-09-11 15:30:00,False,False
1535647740000,6.818e-05,6.818e-05,6.818e-05,6.818e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535647800000,6.818e-05,6.818e-05,6.818e-05,6.818e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535647860000,6.818e-05,6.818e-05,6.818e-05,6.818e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535647920000,6.818e-05,6.818e-05,6.818e-05,6.818e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535647980000,6.818e-05,6.818e-05,6.818e-05,6.818e-05,15.0,ICN,2018-09-11 15:30:00,False,False
1535648040000,6.818e-05,6.818e-05,6.818e-05,6.818e-05,27.0,ICN,2018-09-11 15:30:00,False,False
1535648100000,6.818e-05,6.818e-05,6.818e-05,6.818e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535648160000,6.818e-05,6.818e-05,6.818e-05,6.818e-05,0.0,ICN,2018-09-11 15:30:00,False,False
1535648220000,6.783e-05,6.783e-05,6.78e-05,6.78e-05,553.0,ICN,2018-09-11 15:30:00,False,False
1535648280000,6.78e-05,6.78e-05,6.78e-05,6.78e-05,0.0,ICN,2018-09-11 15:30:00,False,False
