timestamp,open,high,low,close,volume,symbol,pump_time,is_pump,is_pump_window
1528297200000,0.002518,0.002518,0.002518,0.002518,1.0,BCD,2018-06-18 15:00:00,False,False
1528297260000,0.002515,0.002515,0.002515,0.002515,2.384,BCD,2018-06-18 15:00:00,False,False
1528297320000,0.002513,0.002513,0.002511,0.002511,10.125,BCD,2018-06-18 15:00:00,False,False
1528297380000,0.002512,0.002512,0.002512,0.002512,12.519,BCD,2018-06-18 15:00:00,False,False
1528297440000,0.002512,0.002512,0.002512,0.002512,0.0,BCD,2018-06-18 15:00:00,False,False
1528297500000,0.002512,0.002512,0.002512,0.002512,0.0,BCD,2018-06-18 15:00:00,False,False
1528297560000,0.002512,0.002512,0.002512,0.002512,0.0,BCD,2018-06-18 15:00:00,False,False
1528297620000,0.002512,0.002512,0.002512,0.002512,0.0,BCD,2018-06-18 15:00:00,False,False
1528297680000,0.002512,0.002512,0.002512,0.002512,0.0,BCD,2018-06-18 15:00:00,False,False
1528297740000,0.002512,0.002512,0.002512,0.002512,0.8,BCD,2018-06-18 15:00:00,False,False
1528297800000,0.002512,0.002522,0.002512,0.002522,68.256,BCD,2018-06-18 15:00:00,False,False
1528297860000,0.002522,0.002522,0.002522,0.002522,24.404,BCD,2018-06-18 15:00:00,False,False
1528297920000,0.002522,0.002522,0.002522,0.002522,0.0,BCD,2018-06-18 15:00:00,False,False
1528297980000,0.002522,0.002522,0.002522,0.002522,0.0,BCD,2018-06-18 15:00:00,False,False
1528298040000,0.002522,0.002522,0.002522,0.002522,0.0,BCD,2018-06-18 15:00:00,False,False
1528298100000,0.002522,0.002522,0.002522,0.002522,0.0,BCD,2018-06-18 15:00:00,False,False
1528298160000,0.002515,0.002515,0.002512,0.002512,12.495,BCD,2018-06-18 15:00:00,False,False
1528298220000,0.002512,0.002512,0.002512,0.002512,0.0,BCD,2018-06-18 15:00:00,False,False
1528298280000,0.002512,0.002512,0.002512,0.002512,0.0,BCD,2018-06-18 15:00:00,False,False
1528298340000,0.002517,0.002517,0.002512,0.002512,1.439,BCD,2018-06-18 15:00:00,False,False
1528298400000,0.002512,0.002512,0.002512,0.002512,0.0,BCD,2018-06-18 15:00:00,False,False
1528298460000,0.002513,0.002513,0.002513,0.002513,2.152,BCD,2018-06-18 15:00:00,False,False
1528298520000,0.002513,0.002513,0.002513,0.002513,0.0,BCD,2018-06-18 15:00:00,False,False
1528298580000,0.002513,0.002513,0.002513,0.002513,17.135,BCD,2018-06-18 15:00:00,False,False
1528298640000,0.002513,0.002513,0.002513,0.002513,0.0,BCD,2018-06-18 15:00:00,False,False
1528298700000,0.002513,0.002513,0.002513,0.002513,0.0,BCD,2018-06-18 15:00:00,False,False
1528298760000,0.002513,0.002513,0.002513,0.002513,0.0,BCD,2018-06-18 15:00:00,False,False
1528298820000,0.002513,0.002513,0.002513,0.002513,0.0,BCD,2018-06-18 15:00:00,False,False
1528298880000,0.002513,0.002513,0.002513,0.002513,0.0,BCD,2018-06-18 15:00:00,False,False
1528298940000,0.002513,0.002513,0.002513,0.002513,0.0,BCD,2018-06-18 15:00:00,False,False
1528299000000,0.002513,0.002513,0.002513,0.002513,0.0,BCD,2018-06-18 15:00:00,False,False
1528299060000,0.002513,0.002513,0.002513,0.002513,0.0,BCD,2018-06-18 15:00:00,False,False
1528299120000,0.002513,0.002513,0.002513,0.002513,0.0,BCD,2018-06-18 15:00:00,False,False
1528299180000,0.002514,0.002514,0.002514,0.002514,4.5,BCD,2018-06-18 15:00:00,False,False
1528299240000,0.002517,0.002522,0.002517,0.002522,10.614,BCD,2018-06-18 15:00:00,False,False
1528299300000,0.002522,0.002522,0.002515,0.002515,30.65,BCD,2018-06-18 15:00:00,False,False
1528299360000,0.002515,0.002515,0.002515,0.002515,0.0,BCD,2018-06-18 15:00:00,False,False
1528299420000,0.002515,0.002515,0.002515,0.002515,0.0,BCD,2018-06-18 15:00:00,False,False
1528299480000,0.002515,0.002515,0.002515,0.002515,0.0,BCD,2018-06-18 15:00:00,False,False
1528299540000,0.002515,0.002515,0.002515,0.002515,0.0,BCD,2018-06-18 15:00:00,False,False
1528299600000,0.002515,0.002515,0.002515,0.002515,0.0,BCD,2018-06-18 15:00:00,False,False
1528299660000,0.002515,0.002515,0.002515,0.002515,0.0,BCD,2018-06-18 15:00:00,False,False
1528299720000,0.002519,0.002522,0.002519,0.002522,3.969,BCD,2018-06-18 15:00:00,False,False
1528299780000,0.002517,0.002517,0.002517,0.002517,0.551,BCD,2018-06-18 15:00:00,False,False
1528299840000,0.002517,0.002517,0.002517,0.002517,0.0,BCD,2018-06-18 15:00:00,False,False
1528299900000,0.002517,0.002517,0.002517,0.002517,0.0,BCD,2018-06-18 15:00:00,False,False
1528299960000,0.002517,0.002517,0.002517,0.002517,1.068,BCD,2018-06-18 15:00:00,False,False
1528300020000,0.002517,0.002517,0.002517,0.002517,0.0,BCD,2018-06-18 15:00:00,False,False
1528300080000,0.002517,0.002517,0.002517,0.002517,0.0,BCD,2018-06-18 15:00:00,False,False
1528300140000,0.002517,0.002517,0.002517,0.002517,0.0,BCD,2018-06-18 15:00:00,False,False
1528300200000,0.002517,0.002517,0.002517,0.002517,0.0,BCD,2018-06-18 15:00:00,False,False
1528300260000,0.002517,0.002517,0.002517,0.002517,0.0,BCD,2018-06-18 15:00:00,False,False
1528300320000,0.002522,0.002523,0.002522,0.002523,102.582,BCD,2018-06-18 15:00:00,False,False
1528300380000,0.002519,0.002519,0.002514,0.002514,192.292,BCD,2018-06-18 15:00:00,False,False
1528300440000,0.002514,0.002514,0.002514,0.002514,0.0,BCD,2018-06-18 15:00:00,False,False
