timestamp,open,high,low,close,volume,symbol,pump_time,is_pump,is_pump_window
1566403200000,3.46e-06,3.46e-06,3.46e-06,3.46e-06,413.0,LRC,2019-09-02 16:00:00,False,False
1566403260000,3.46e-06,3.46e-06,3.46e-06,3.46e-06,0.0,LRC,2019-09-02 16:00:00,False,False
1566403320000,3.45e-06,3.46e-06,3.45e-06,3.46e-06,7622.0,LRC,2019-09-02 16:00:00,False,False
1566403380000,3.46e-06,3.46e-06,3.46e-06,3.46e-06,0.0,LRC,2019-09-02 16:00:00,False,False
1566403440000,3.46e-06,3.46e-06,3.46e-06,3.46e-06,0.0,LRC,2019-09-02 16:00:00,False,False
1566403500000,3.46e-06,3.46e-06,3.46e-06,3.46e-06,0.0,LRC,2019-09-02 16:00:00,False,False
1566403560000,3.46e-06,3.46e-06,3.46e-06,3.46e-06,13021.0,LRC,2019-09-02 16:00:00,False,False
1566403620000,3.46e-06,3.46e-06,3.46e-06,3.46e-06,0.0,LRC,2019-09-02 16:00:00,False,False
1566403680000,3.46e-06,3.46e-06,3.46e-06,3.46e-06,0.0,LRC,2019-09-02 16:00:00,False,False
1566403740000,3.45e-06,3.45e-06,3.45e-06,3.45e-06,600.0,LRC,2019-09-02 16:00:00,False,False
1566403800000,3.45e-06,3.45e-06,3.45e-06,3.45e-06,3104.0,LRC,2019-09-02 16:00:00,False,False
1566403860000,3.44e-06,3.44e-06,3.44e-06,3.44e-06,34807.0,LRC,2019-09-02 16:00:00,False,False
1566403920000,3.46e-06,3.46e-06,3.44e-06,3.44e-06,2027.0,LRC,2019-09-02 16:00:00,False,False
1566403980000,3.45e-06,3.46e-06,3.44e-06,3.45e-06,11886.0,LRC,2019-09-02 16:00:00,False,False
1566404040000,3.45e-06,3.45e-06,3.45e-06,3.45e-06,0.0,LRC,2019-09-02 16:00:00,False,False
1566404100000,3.45e-06,3.45e-06,3.45e-06,3.45e-06,0.0,LRC,2019-09-02 16:00:00,False,False
1566404160000,3.45e-06,3.45e-06,3.45e-06,3.45e-06,2000.0,LRC,2019-09-02 16:00:00,False,False
1566404220000,3.45e-06,3.45e-06,3.45e-06,3.45e-06,0.0,LRC,2019-09-02 16:00:00,False,False
1566404280000,3.45e-06,3.45e-06,3.45e-06,3.45e-06,0.0,LRC,2019-09-02 16:00:00,False,False
1566404340000,3.45e-06,3.45e-06,3.45e-06,3.45e-06,0.0,LRC,2019-09-02 16:00:00,False,False
1566404400000,3.44e-06,3.44e-06,3.44e-06,3.44e-06,1383.0,LRC,2019-09-02 16:00:00,False,False
1566404460000,3.44e-06,3.44e-06,3.44e-06,3.44e-06,0.0,LRC,2019-09-02 16:00:00,False,False
1566404520000,3.44e-06,3.44e-06,3.44e-06,3.44e-06,0.0,LRC,2019-09-02 16:00:00,False,False
1566404580000,3.44e-06,3.44e-06,3.44e-06,3.44e-06,667.0,LRC,2019-09-02 16:00:00,False,False
1566404640000,3.44e-06,3.44e-06,3.44e-06,3.44e-06,0.0,LRC,2019-09-02 16:00:00,False,False
1566404700000,3.44e-06,3.44e-06,3.44e-06,3.44e-06,0.0,LRC,2019-09-02 16:00:00,False,False
1566404760000,3.44e-06,3.45e-06,3.44e-06,3.45e-06,1464.0,LRC,2019-09-02 16:00:00,False,False
1566404820000,3.45e-06,3.45e-06,3.44e-06,3.44e-06,7010.0,LRC,2019-09-02 16:00:00,False,False
1566404880000,3.44e-06,3.44e-06,3.44e-06,3.44e-06,0.0,LRC,2019-09-02 16:00:00,False,False
1566404940000,3.43e-06,3.43e-06,3.43e-06,3.43e-06,8752.0,LRC,2019-09-02 16:00:00,False,False
